acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
0.00185,['DJ Jock'],0.784,451406,0.804,0,4v269mOKXBTkevh8YXdTZb,0.8690000000000001,1,0.143,-9.982,1,2000 Years From Now,0,2020-06-19,0.0679,127.991,0.316
0.00197,['Legendary'],0.505,555429,0.772,0,4IJ5qJhguR7yWX8S49nz4h,0.899,8,0.0832,-14.341,1,Back to Year 2000,0,2020-02-10,0.037,140.007,0.311
0.000173,['Resting Scary Face'],0.556,133414,0.835,1,2z8sitD7yXnvojHDXlASYQ,0.0,0,0.534,-3.913,1,In the Year 2000,0,2020-06-19,0.034,89.999,0.0393
0.0447,['BTP NATION'],0.618,308840,0.7,0,5UosUs0iwyCybTWs4n0TL0,0.0,2,0.0777,-6.5520000000000005,1,Nam 75 Year 2000 Unknown,0,2020-06-11,0.376,91.859,0.365
0.0375,['The Danse Society'],0.486,205200,0.898,0,3Fx7zmUV6jX9IY0SAXH6QU,0.2689999999999999,2,0.124,-7.032,0,2000 Light Years From Home,5,2020-11-11,0.0614,122.119,0.355
0.000496,['SINthetik Messiah'],0.541,333114,0.988,1,34jjQiW6uBoxhTPpm4cs2w,0.0527,10,0.289,-4.414,0,Destroy 2000 Years Of Culture,1,2020-12-31,0.111,110.029,0.465
0.111,['Phervor'],0.53,261639,0.61,0,2bOHTaskEDMkjg0hOrWG2T,0.314,5,0.0971,-11.744000000000002,0,Year of the Lord 2021,0,2020-09-04,0.0285,122.027,0.775
0.602,"['Hemant Joshi', 'Tejas Shishangiya', 'Devyani Chakraborty']",0.444,1476511,0.677,0,4j7HKxt69qSCUhWtVPC2DZ,0.000359,7,0.102,-9.332,0,New Year Dandiya Fest 2021,0,2020-12-29,0.0887,87.17,0.747
0.977,"['WoT Music Team', 'Ivan Kucherenko']",0.0715,280255,0.0836,0,1W6U6UcEZsPQrQenY2Sd50,0.856,0,0.0778,-21.115,1,New Year 2021 - Hangar Theme 2,7,2020-12-15,0.0398,77.483,0.0369
0.7909999999999999,"['WoT Music Team', 'Aleksey Vanchuk']",0.562,114990,0.151,0,43zVOOSZuJzvui6sHc12c0,0.82,5,0.1009999999999999,-18.205,1,New Year 2021 - Hangar Guitar Theme,12,2020-12-15,0.0366,134.355,0.161
0.198,['TvaylatBot'],0.4970000000000001,46811,0.691,0,7qBq4ALFk6a8XFIK2QEZ2G,0.935,7,0.103,-10.812,0,Brawl Stars — Lunar New Year 2021,11,2020-07-08,0.0639,159.997,0.411
0.0882,['Naijaballan3'],0.3989999999999999,1016477,0.614,0,10jhgDZqUUqpX7rtZYsELy,0.0,10,0.455,-13.108,0,Your YEAR 2021 Expectation Miracles Praise,0,2020-01-01,0.513,137.188,0.331
0.97,"['WoT Music Team', 'Ivan Kucherenko']",0.178,289184,0.135,0,0GUglpKqzRdrkNiaU3iCTP,0.812,0,0.0893,-18.851,1,New Year 2021 - Hangar Theme 3,9,2020-12-15,0.0371,85.197,0.0326
0.26,"['Ashwani Roddey', 'S P Sen']",0.629,143672,0.957,0,6C7Fd8DcvTWwHIP95Ph7P4,0.0,1,0.324,-2.602,1,Happy New Year 2021 Party Song,0,2020-12-07,0.147,149.92,0.667
0.984,"['WoT Music Team', 'Ivan Kucherenko']",0.0774,252359,0.091,0,3LlurG5ZbBQQn7YO6SJP9t,0.7559999999999999,0,0.385,-27.489,1,New Year 2021 - Hangar Theme 1,6,2020-12-15,0.0418,80.348,0.0377
0.523,['Himanshu Janiya'],0.687,297000,0.7879999999999999,0,7t0pZjW5fx6uJw4pamG2LH,0.0,8,0.382,-10.052,1,Jaan Happy New Year 2021 - 2020,0,2020-11-29,0.0981,134.922,0.7190000000000001
0.307,['Til'],0.639,464000,0.964,0,6ZiQ8iknBC7l3khSa4I4im,0.0,5,0.4429999999999999,-1.803,1,YEARFIXZ2021,0,2020-11-26,0.293,120.645,0.5479999999999999
0.127,['Ademi Studio'],0.625,134713,0.7859999999999999,0,3FJyvCF2HGULNmCaL8YrXl,0.674,10,0.0703,-8.891,0,Astrit Brahja Orkestrale happy new year 2021,0,2020-12-30,0.0339,98.477,0.97
0.0625,"['Lil Suave', 'Dsando X Al Hug']",0.8690000000000001,119145,0.472,1,5DSFgSpRORAIQ3hv9KMMTc,0.359,4,0.0928,-12.296,0,2021 Might Have to Be My Year,0,2020-10-08,0.0958,158.06,0.275
0.000817,['Edmel'],0.6829999999999999,215663,0.921,0,5ixYQtkdyinKYoB4Cqgz0k,0.907,4,0.118,-5.58,0,Happy new year 2021 (Deep house style),1,2020-12-26,0.0616,129.964,0.4970000000000001
0.272,['Prakash Jal'],0.4270000000000001,351033,0.953,0,5752yFMXdozpcSxCeIQaV1,0.0,1,0.335,-0.923,0,A Mor Jaan Happy New Year 2021,0,2020-12-30,0.119,79.182,0.523
0.371,['Alam Raj'],0.6729999999999999,304112,0.989,0,76q2wEopIADFuo8YEs9IY4,0.0,8,0.19,-0.78,1,Griting Naya Sal Ke - New Year Song 2021,0,2020-05-09,0.0947,120.045,0.879
0.000212,"['Ernest Kohl', 'DJ Kor']",0.565,594006,0.908,0,5rWei5IpftuKtsedOxk9jR,0.265,6,0.365,-12.475,0,Happy New Year 2021 (The DJ Kor Remixes),0,2020-12-04,0.0528,140.043,0.46
0.0369,['MAVER'],0.581,251351,0.872,0,0zBdbSzF1J9oiKgo5HjB97,0.0903,7,0.289,-7.377000000000002,1,Jingle Bells (Merry Christmas & Happy New Year 2021),0,2020-12-16,0.0427,128.065,0.321
0.695,['hyperhyoko'],0.7140000000000001,106527,0.951,0,61Gkl7ma9kPNZJlOpXv4FO,0.887,5,0.113,-8.164,0,2021,1,2020-12-31,0.0486,120.019,0.536
0.716,['Yung Deezzy'],0.746,150514,0.6940000000000001,0,588pPMAHudbg9tmlQpWaQT,0.0,0,0.1,-11.252,0,2021,0,2020-12-31,0.19,157.997,0.5710000000000001
0.162,['DjNickAtl'],0.746,610665,0.888,0,49gs2tETMcB7wVWtF8NVIF,0.0,4,0.727,-6.492999999999999,0,2021 New Years Mixtape (Punjabi v.s. HipHop Edition) [DJ NICK],2,2020-12-31,0.195,99.965,0.624
0.32,['FextR'],0.7759999999999999,177107,0.792,0,3tgoiT6TnZF97TcJ1iLBbB,0.0171,5,0.8220000000000001,-4.4830000000000005,0,2021 Song,0,2020-12-29,0.093,99.919,0.181
0.1669999999999999,['DK Raja'],0.636,189289,0.826,0,2yc8f9AqYXUTNA3EtfUbHp,0.0,9,0.825,-5.041,0,Number Mange Greeting Card Dukan Wala - Happy New Year 2021 Song,0,2020-12-19,0.429,159.797,0.75
0.000962,['logansound'],0.738,128000,0.797,0,5xBkawWD1Dyq06yj0SvZpL,0.862,7,0.215,-12.408,1,my philosophy 2021,0,2020-12-31,0.2,150.013,0.706
8.32e-06,['Goastral'],0.619,304533,0.997,0,5T1eZH4FTnJmzmPtRBV2XY,0.8420000000000001,10,0.377,-4.032,1,Billions Light Years - Progressive Goa Psytrance 2021 Top 100 Hits DJ Mixed,0,2020-11-26,0.0351,144.999,0.645
0.125,['sidewalk boy'],0.597,251077,0.4270000000000001,0,6gQaBtdBIfj1jq5uCAayuO,0.0714,1,0.0938,-9.269,1,"The "" Brood X"" Periodical Cicada Will Emerge in 2021 After 17 Years",0,2020-04-24,0.0736,65.051,0.0992
3.700000000000001e-06,['Rauschangriff'],0.391,185690,0.897,0,3XsLObUyIRzVA4jnkPdoup,0.8170000000000001,7,0.601,-6.119,0,Nekropolis,0,2020-11-19,0.047,151.039,0.775
1.1e-06,['Rauschangriff'],0.414,150744,0.8490000000000001,0,5RWy0A01wTMZPIXpggPg4Q,0.7979999999999999,2,0.102,-5.119,0,Alkohol tötet langsam,0,2020-11-19,0.0462,124.946,0.593
0.000826,['Rauschangriff'],0.594,98307,0.935,0,4lJnQHEGqvjM8QobffC5Xc,0.0742,11,0.0892,-5.886,1,Liebeslied,0,2020-11-19,0.0608,105.045,0.7070000000000001
0.256,['Paul Carrack'],0.601,217783,0.653,0,6PNaaoB0T160zO6brSoSqU,3.02e-05,7,0.745,-9.0,1,"Nick of Time - Live at Liverpool Philharmonic Hall, 2004",9,2020-01-17,0.0345,121.463,0.632
0.245,['Paul Carrack'],0.542,283464,0.638,0,4FWYQXMqcB17Tobe8pjdzL,4.35e-05,0,0.97,-8.645,1,"It Ain't Over - Live at Buxton Opera House, 2004",6,2020-01-31,0.0322,89.137,0.551
0.31,['Paul Carrack'],0.496,246834,0.349,0,2ClHSmwa87P930S96HGmHw,0.0055299999999999,4,0.976,-14.611,1,"Any Day Now - Live at Buxton Opera House, 2004",8,2020-02-28,0.0456,98.643,0.264
0.171,['Paul Carrack'],0.636,275096,0.8170000000000001,0,1DPBZuhoPxPJErQtUjxE64,0.0,2,0.971,-7.4620000000000015,1,"Nothing to Lose - Live at Liverpool Philharmonic Hall, 2004",4,2020-02-21,0.0279,99.979,0.84
0.183,['Paul Carrack'],0.361,269140,0.789,0,0WvTcETh4C6DNpbc5Vf16M,0.0002029999999999,9,0.981,-7.152,0,"Just a Little Lie - Live at Liverpool Philharmonic Hall, 2004",7,2020-02-28,0.0635,199.903,0.762
0.0435,['Paul Carrack'],0.475,237562,0.529,0,0c6Og6P7EGbiZ8TVqG5nOq,0.0,0,0.391,-8.273,1,"If I Were You - Live at Liverpool Philharmonic Hall, 2004",7,2020-01-31,0.0249,79.89,0.223
0.147,['Paul Carrack'],0.4970000000000001,270095,0.579,0,609GEEx2cQtCr4K8MppcM3,0.0,0,0.653,-9.246,1,"Running Out of Time - Live at Liverpool Philharmonic Hall, 2004",7,2020-02-21,0.0271,93.571,0.335
0.446,['Paul Carrack'],0.447,288607,0.6890000000000001,0,0S5RF8ixs1Z3vPK8MRUNJ4,0.0,0,0.7140000000000001,-6.2170000000000005,1,"For Once in Our Lives - Live at Liverpool Philharmonic Hall, 2004",6,2020-01-31,0.0323,95.011,0.488
0.148,['Paul Carrack'],0.416,312422,0.618,0,42jur6jD0lsvIdu974aQpE,0.000101,7,0.35,-8.62,1,"Nothing More Than a Memory - Live at Buxton Opera House, 2004",11,2020-03-13,0.0268,104.636,0.396
0.633,['Paul Carrack'],0.408,208038,0.423,0,2xACDveoabzxzFIihAWFEd,4.15e-05,4,0.381,-11.569,1,"She Lived Down the Street - Live at Liverpool Philharmonic Hall, 2004",5,2020-02-21,0.0372,106.36,0.176
0.127,['Story Of The Year'],0.597,235200,0.93,0,4MQzLj5ptTfRImvvYrL6eT,0.0,11,0.0504,-4.595,0,Until the Day I Die,0,2020-07-10,0.1,92.001,0.526
0.000214,['The Stupors Arizona'],0.276,260643,0.75,1,308Z8rx5kDotyiKpemuQRA,0.531,0,0.401,-10.621,1,Less Than Wonderful,0,2020-09-27,0.0507,164.89,0.682
0.1639999999999999,['Ayan Babakishiyeva'],0.823,227695,0.8,0,4cVJ4qICsdGPzyTvceMXJZ,2.27e-06,9,0.0459,-6.238,0,Ölme,0,2020-08-05,0.0479,124.971,0.936
0.00202,['Casual Breakdown'],0.361,259709,0.79,0,5zDGdl2KKH3h0N4dmJnO89,0.027,1,0.0736,-4.976,1,Asshole Of The Month,0,2020-06-19,0.0608,115.83,0.37
0.000144,['Casual Breakdown'],0.298,244227,0.962,0,5UKUJaxUeL1gdBBaOgrvLh,0.312,4,0.298,-7.858,1,My Shoes,0,2020-06-19,0.143,105.61,0.29
0.0743,['Marlon D'],0.657,273345,0.698,1,6rm60qK7rgLs0C1NSCvmH8,0.0,2,0.0324,-5.961,1,The Road Less Travelled,0,2020-05-03,0.2189999999999999,93.015,0.413
0.3379999999999999,['Ayan Babakishiyeva'],0.669,227068,0.701,0,743sU2VNrFCOcfxKNYkinx,1.25e-05,0,0.1169999999999999,-9.413,1,Abşeronun Üzümü,0,2020-08-05,0.0295,150.093,0.968
0.898,['Ayan Babakishiyeva'],0.608,262943,0.3939999999999999,0,4pFF2VrhpGsXEJHzrSHE34,4.12e-06,2,0.187,-10.821,0,Heç Kime Men Seni Veren Deyilem,0,2020-08-05,0.0429,103.842,0.141
0.604,['Ayan Babakishiyeva'],0.243,277014,0.62,0,5303u9QCXS9d7ONmVseSV9,0.0,11,0.179,-7.858,0,Gecdi Daha,0,2020-08-05,0.0463,83.309,0.412
0.0117,['Casual Breakdown'],0.4579999999999999,208107,0.851,0,5SJhiCGrUxIaSpDp3Xn0vA,7.7e-05,0,0.178,-6.339,1,Welcome To Our Show,0,2020-06-19,0.0627,119.899,0.632
0.000528,['Casual Breakdown'],0.3829999999999999,255608,0.94,0,06jyZupDfqL0EMxFcwlFTT,0.0033399999999999,0,0.519,-4.506,1,We Can’t Skate,0,2020-06-19,0.0712,130.131,0.605
0.259,['Ayan Babakishiyeva'],0.682,268144,0.721,0,0qMQdUind252qR7aRg5Jy7,1.06e-06,2,0.15,-9.578,1,Yalan Dünya,0,2020-08-05,0.0434,95.01,0.758
4.09e-05,"['Castaneda', 'John Askew']",0.6409999999999999,542293,0.8640000000000001,0,10OLXEfRErRhixuhEerbSa,0.873,7,0.0933,-8.711,1,Oceanborn - John Askew Rework,0,2020-03-09,0.0977,136.991,0.59
0.551,['Ayan Babakishiyeva'],0.579,274321,0.687,0,16XgKDaPEXdvwcLzgegBys,0.0,4,0.096,-8.495,0,Azerbaycanım,0,2020-08-05,0.0668,97.962,0.638
0.0352,['Ayan Babakishiyeva'],0.6509999999999999,240048,0.818,0,4pVdbhSJ92hnAgsYFvYzLw,6.02e-06,5,0.0594,-6.614,0,Keren or Hebrew,0,2020-08-05,0.0441,91.788,0.695
0.3989999999999999,['Ayan Babakishiyeva'],0.4970000000000001,226348,0.82,0,5KnAgibIAgWi3LKaseqJuS,0.0,5,0.124,-8.105,0,Küsdürdün Meni,0,2020-08-05,0.0849,89.85,0.91
0.335,['Ayan Babakishiyeva'],0.703,193353,0.88,0,5uKzhSKbBDeh0VuuiLgE5K,0.0,3,0.0736,-7.127000000000002,0,Yasu Yasu Hebrew,0,2020-08-05,0.0478,130.966,0.757
0.132,['The Stupors Arizona'],0.261,262792,0.778,0,7nXYKbO9dIOY9mWckQhy3O,0.00137,11,0.282,-9.849,1,Shrinks Suck,0,2020-09-27,0.122,173.748,0.531
0.118,['Ayan Babakishiyeva'],0.67,319205,0.682,0,0cId2pWIrDtbcvvILlsdfr,0.0286,6,0.0884,-11.493,0,Pakize,0,2020-08-05,0.03,94.99,0.856
2.44e-05,"['Vast Vision', 'DJ Kristoff']",0.515,568000,0.991,0,2PMAtuZgw0rkff8yTpd0iv,0.79,11,0.563,-7.025,1,Aurora - DJ Kristoff Mix,0,2020-03-09,0.0629,140.987,0.159
0.547,['Ayan Babakishiyeva'],0.6709999999999999,252726,0.695,0,3CFpbn87Dxn3vuRNphmsAc,2.61e-05,3,0.188,-7.987,0,Nigaranam Juhuri,0,2020-08-05,0.118,140.005,0.589
0.00399,['Casual Breakdown'],0.419,218933,0.856,0,4zHlCQeZkgHfuzgdrHTkjG,6.06e-05,9,0.148,-6.7170000000000005,1,Troublebound,0,2020-06-19,0.0381,105.77,0.494
0.0128,['Ayan Babakishiyeva'],0.38,194467,0.489,0,2XmhyskH0ts7NRPxgfnMaf,0.0185,4,0.2789999999999999,-7.278,0,Хочешь,0,2020-08-05,0.0289,132.673,0.181
0.706,['Ayan Babakishiyeva'],0.547,245017,0.564,0,2d1s7DHLSn37ZGWKxt3ZLU,0.0,4,0.419,-7.114,1,Mektub,0,2020-08-05,0.0342,97.506,0.693
0.00274,['Casual Breakdown'],0.418,229613,0.956,0,4cgkQxbr513S2j9FGUsDQ4,0.00232,5,0.198,-6.662999999999999,1,Metaltheme,0,2020-06-19,0.109,105.985,0.3829999999999999
0.695,['Ayan Babakishiyeva'],0.622,242184,0.8059999999999999,0,5rGJFkVXqM8z6JX0S8Gnq2,0.0,0,0.144,-8.948,1,Neynirem Sensiz,0,2020-08-05,0.221,187.596,0.866
0.725,['Ayan Babakishiyeva'],0.522,242695,0.82,0,1FsN2NgBXUAxWpHNF7DPQi,8.25e-06,5,0.132,-6.629,1,Tu Gereki Mere Juhuri,0,2020-08-05,0.259,135.441,0.825
6.659999999999999e-05,"['John Askew', 'Matt Hardwick']",0.51,559907,0.95,0,5RnaQ5ltsYOpFdqRCDAEeV,0.856,10,0.0567,-6.671,0,Slaves to the Machine - Original Mix,0,2020-06-08,0.0604,140.015,0.541
7.01e-05,['Frontline'],0.5770000000000001,477400,0.997,0,3nIQFGXQHoDA2f2Z2Nn0K5,0.878,11,0.256,-6.751,0,Global System - Original Mix,0,2020-06-08,0.0625,140.004,0.499
2.97e-05,"['Aled Mann', 'Sean Tyas']",0.502,494707,0.98,0,75CkqLX0QQx35RHIbYV6Gh,0.8809999999999999,6,0.8759999999999999,-7.166,0,Cold Fusion - Sean Tyas Mix,0,2020-06-08,0.0868,139.01,0.252
5.19e-05,['Bissen'],0.516,527373,0.973,0,52ThDf8ZhznfQGqgZFbyeS,0.918,9,0.3289999999999999,-4.122,1,String Theory - Original Mix,0,2020-06-08,0.0837,140.006,0.198
4.26e-05,['Sean Tyas'],0.49,505714,0.977,0,3cv6nZF8rHzdkXV2wQBveH,0.847,2,0.0164,-7.963999999999999,1,Lift - Original Mix,0,2020-06-08,0.0601,139.998,0.574
8.94e-05,"['Thomas Datt', 'Stoneface & Terminal']",0.578,477913,0.968,0,2tOiNntNcp6RymRzd3tRDP,0.727,7,0.5770000000000001,-8.107000000000001,1,Evaporate - Stoneface & Terminal Mix,0,2020-06-08,0.0432,140.007,0.617
4.26e-05,"['Vast Vision', 'Araich']",0.551,448695,0.853,0,63eXTl06rQkgL9NX1a1h7v,0.944,10,0.291,-9.763,0,Ellipse - Araich Mix,0,2020-06-08,0.0548,138.0,0.0379
0.937,['Jeff Horwich'],0.608,84785,0.261,0,1tkRCqTaPTlnkl170wPHZD,0.0,0,0.0813,-10.736,1,Good Year to Be on Top,0,2020-05-23,0.0756,142.691,0.703
0.0136,['Himalia'],0.447,339445,0.715,1,1ASTOyh7AZVwOXrbZ3690l,0.000299,0,0.196,-10.518,1,A 15 Year Old's Letters to Nick Endo,0,2020-01-21,0.1169999999999999,129.89,0.0773
0.882,['Jorma Kaukonen'],0.526,283733,0.35,0,4Q8oSQuKKsD7TPOamqe9PD,0.121,11,0.45,-12.188,1,99 Year Blues - Live - Show 1,0,2020-09-25,0.0458,102.472,0.557
0.745,['Jorma Kaukonen'],0.5539999999999999,278084,0.4529999999999999,0,4ZuteqxaqzNneO9qXToPBf,0.0282,6,0.735,-10.302,1,99 Year Blues - Live - Set 2,0,2020-05-18,0.0313,103.238,0.4539999999999999
0.16,['Himalia'],0.517,344787,0.352,1,3Xf5gI5w04u9OPRzwlkOo4,3.86e-05,0,0.175,-6.9910000000000005,1,A 15 Year Old's Letters to Nick Endo (Acoustic),0,2020-01-21,0.0367,130.034,0.217
0.146,['noiam'],0.5379999999999999,279627,0.7340000000000001,0,2rN1zGskgTWUj3xIksHEHm,0.0,1,0.127,-6.5429999999999975,1,first dream of New Year,0,2020-05-07,0.0329,97.943,0.317
0.861,['Jorma Kaukonen'],0.421,321839,0.441,0,2M205qZOEr4e2HzYtN98H8,0.809,4,0.898,-10.67,1,99 Year Blues - Live,0,2020-07-03,0.0286,101.598,0.523
0.102,"['Mtutuzeli Madlebe', 'His Alter Egoes', 'Xoli Thela']",0.5529999999999999,480028,0.973,0,0bXUtXXOKpzBZBLi2nItfh,0.0841,8,0.509,-2.777,0,"I am, The Originator of Afro Acid Beat (2010 To 2020 Vision Mix)",0,2020-11-09,0.0523,110.012,0.513
0.00785,['S/-/APES'],0.248,168020,0.866,1,4rrsKdugGLfvdGRVxWHDsW,0.00103,11,0.127,-11.49,0,"That Film From Last Year Isn't A Musical And We Didn't Score It, But If We Did It Would Sound Like This",0,2020-03-11,0.2189999999999999,84.065,0.252
0.192,['Blakk Boii Frazzle'],0.654,220824,0.877,0,4rI4B15gmFGFJm4lqy0ipy,0.8320000000000001,2,0.0443,-5.666,0,Gyal Passion Riddim,0,2020-07-25,0.161,200.064,0.706
0.551,['Blakk Boii Frazzle'],0.7040000000000001,182424,0.6459999999999999,0,3caiIS0DCopWVhEGOxZVTI,0.908,2,0.0746,-3.814,1,Reality Check Riddim,0,2020-07-25,0.0319,100.031,0.605
0.00105,['Blakk Boii Frazzle'],0.708,164616,0.725,0,3zyPWeFADTB2GUIXOdeG0k,0.8909999999999999,4,0.6709999999999999,-3.667,0,More Life Riddim,0,2020-07-25,0.0315,104.985,0.106
0.613,['Blakk Boii Frazzle'],0.823,199394,0.958,0,3dfNT7WVmK1157hkTbPYmm,0.8290000000000001,11,0.0533,-10.928,1,She a Bounce Riddim,0,2020-07-25,0.0403,130.018,0.889
0.357,['Blakk Boii Frazzle'],0.7559999999999999,153624,0.879,0,4MHGKkk5h7IDzaq8mu5CYn,0.652,11,0.1639999999999999,-1.3130000000000002,1,So Sweet Riddim,0,2020-07-25,0.158,100.026,0.5670000000000001
0.00687,['Blakk Boii Frazzle'],0.73,172826,0.68,0,0cFNLrmh9jgBYOvOtysUKJ,0.772,9,0.221,-8.329,0,G Force Riddim,0,2020-07-25,0.0427,99.955,0.698
0.1119999999999999,['Blakk Boii Frazzle'],0.6940000000000001,203305,0.575,0,4cfqc7bPtKNklfUvN68BB8,0.695,11,0.282,-10.565,0,Better Times Riddim,0,2020-07-25,0.0714,113.357,0.875
0.147,['Blakk Boii Frazzle'],0.667,145944,0.597,0,3PoXvyl0tNJISiPIaDOU9I,0.953,1,0.154,-2.582,0,Fire Foot Riddim,0,2020-07-25,0.0809,84.99700000000001,0.368
0.634,['Blakk Boii Frazzle'],0.447,210961,0.619,0,1HzsTK0yHzAq6uayuENfeC,0.901,9,0.32,-8.244,0,Vybz up Riddim,0,2020-07-25,0.062,107.942,0.7190000000000001
0.0412,['Blakk Boii Frazzle'],0.799,162457,0.8690000000000001,0,7HRcDZ1OTevo7CfkOZ1zMw,0.7020000000000001,4,0.0872,-9.174,0,Summa Fuck Riddim,0,2020-07-25,0.044,130.00799999999998,0.352
0.1369999999999999,['Blakk Boii Frazzle'],0.8059999999999999,192024,0.8490000000000001,0,5rZL9VxQ2SVpF2sG8OmmNQ,0.878,0,0.168,0.4029999999999999,1,The En4orcer Riddim,0,2020-07-25,0.0449,120.132,0.505
0.264,['Blakk Boii Frazzle'],0.71,182472,0.998,0,2RUIiTnBB42dhcsDbkOGGV,0.785,4,0.0692,-2.633,0,Simple Life Riddim,0,2020-07-25,0.0723,99.986,0.617
0.0163,['Blakk Boii Frazzle'],0.3929999999999999,175204,0.7090000000000001,0,3ER6Ouz0T0sr3JutviFImh,0.838,2,0.4539999999999999,-11.736,1,Sunlight Riddim,0,2020-07-25,0.0598,100.0,0.81
0.287,['Blakk Boii Frazzle'],0.7809999999999999,196008,0.711,0,6QlBok962fTnLS7zAgw4n0,0.916,6,0.0689,-7.872000000000001,0,Main Square Riddim,0,2020-07-25,0.075,109.0,0.8190000000000001
0.287,['Blakk Boii Frazzle'],0.7809999999999999,196008,0.711,0,6QlBok962fTnLS7zAgw4n0,0.916,6,0.0689,-7.872000000000001,0,Main Square Riddim,0,2020-07-25,0.075,109.0,0.8190000000000001
0.000873,['Masonic'],0.654,147773,0.772,0,2QVun28qZncJVsN33lnv4Q,0.0194,11,0.0467,-7.923999999999999,0,Come Back Anytime,0,2020-08-17,0.0599,144.999,0.965
0.28,['Masonic'],0.607,167707,0.574,0,4jvOduB4h5jCnJfxUohlX9,5.67e-05,2,0.107,-9.622,1,Under the Radar,0,2020-08-17,0.0262,116.977,0.361
0.171,['Masonic'],0.466,198668,0.515,0,1Rj6L6bmUxOsGxedFv5fl9,0.0,9,0.185,-9.463,0,Way Gone By,0,2020-08-17,0.0288,116.897,0.65
0.271,['Masonic'],0.45,229187,0.4589999999999999,0,4TUkBI135ZvSUKwpoMw9Ty,2.06e-06,9,0.111,-9.047,1,"Hey, That's No Way to Say Goodbye",0,2020-08-17,0.0268,137.03799999999998,0.203
0.0185,['Masonic'],0.411,239320,0.925,0,5wxNgPes1NHORUxLHpcbe5,0.00131,5,0.158,-7.046,1,Lifetime of Deception,0,2020-08-17,0.0602,141.64700000000005,0.863
0.0503,['Masonic'],0.3779999999999999,210773,0.87,0,0xQryCvZUSdVJhX9ECnJvX,0.00107,0,0.1669999999999999,-6.102,1,Everytime This Happens,0,2020-08-17,0.0599,146.455,0.626
0.0654,['Masonic'],0.535,206467,0.682,0,12NOqHmIin1BHrydY31QwS,5.63e-06,0,0.436,-9.126,1,Repeat My Fate,0,2020-08-17,0.0388,149.692,0.768
0.917,['Masonic'],0.588,182720,0.408,0,4nBYvi3LyNoaWXWyhRAS3X,0.00313,4,0.2789999999999999,-13.655,1,Elijah's Lullaby,0,2020-08-17,0.046,134.102,0.424
0.00675,['Masonic'],0.606,256227,0.802,0,7hmGUnYORucecBbwSJ4Wd6,0.00112,7,0.11,-8.382,1,Sunlight Shines Through Me,0,2020-08-17,0.0332,119.532,0.262
5.400000000000001e-05,['Masonic'],0.477,201427,0.909,0,0X30qt6kkwuFVBe9zPIJMZ,0.000167,9,0.382,-7.115,1,Regret Is All,0,2020-08-17,0.0358,126.07,0.53
0.0113,['Masonic'],0.477,262347,0.6579999999999999,0,581SvVgnH8XcBGu8XqFUOt,0.0,0,0.142,-8.24,1,Moving On,0,2020-08-17,0.0274,99.948,0.701
0.113,['Lorde'],0.665,189853,0.476,0,7IXXPmATGSuvYhFqQJtVYv,0.0,7,0.33,-8.477,1,Royals,18,2020-12-16,0.1369999999999999,84.881,0.385
0.1169999999999999,"['Swedish House Mafia', 'John Martin']",0.609,211360,0.83,0,0b4b4S5mBlwnrKqvOvoiVB,0.0,11,0.18,-3.229,0,Don't You Worry Child - Radio Edit,8,2020-12-16,0.0552,128.986,0.478
0.0227,['Elis Iluht'],0.73,360975,0.7070000000000001,0,1we47SJ3IQ9brFPQrBFl5s,0.903,6,0.0898,-8.165,1,Inkondlo (Original 2012 Mix),0,2020-11-09,0.0336,124.974,0.715
0.0059,['Mattei & Omich'],0.7020000000000001,483373,0.7929999999999999,0,79Fw0T2k8skumsJ4E42MRY,0.794,11,0.4639999999999999,-6.59,0,Street Party - 2012 Re-Work Version,0,2020-08-14,0.046,125.024,0.0563
0.0154,['Jamieson Webster'],0.72,224261,0.8109999999999999,0,1UrAU7tXR3fFvpFsXNLmcU,7.37e-05,10,0.349,-7.9,1,New Year,0,2020-12-16,0.0605,120.032,0.655
0.662,['Lordchain'],0.735,192952,0.298,0,2zg81ICnGkrCgGGiNHgRZx,0.0,9,0.124,-7.129,0,All I Can Say [Acoustic 2012] - Live,0,2020-12-01,0.0326,102.559,0.411
0.7440000000000001,['Nature Was Here'],0.584,238047,0.314,0,2IR1PqiDboChRTlsqMeP2C,0.934,2,0.113,-18.615,1,Years Of The Dragon,0,2020-03-14,0.034,132.974,0.174
0.0115,['Dreikelvin'],0.648,129644,0.916,0,5Cwoh49WchcOmcILjOpzjT,0.8490000000000001,5,0.283,-6.303999999999999,1,This Year,0,2020-03-23,0.0485,93.003,0.863
0.952,['Anders Hirsbro'],0.335,384000,0.672,0,5Sk5VALTFe7vPe85xVDh9P,0.941,7,0.12,-19.102,0,Twenty Years Ago,0,2020-10-27,0.0556,120.003,0.617
0.0511,['Kla Project'],0.515,376040,0.872,0,3fqOwx2GJI6GezyW5dj8Q2,2.34e-05,9,0.773,-6.452999999999999,1,"Hey!! - Live at Jakarta Convention Center, Plenary Hall, Senayan, 2013",13,2020-08-06,0.13,112.804,0.474
